state_mvae_2,ret_mean_30,ret_mean_60,ret_mean_120,momentum_30,momentum_60,momentum_120,trend_strength_30,trend_strength_60,trend_strength_120,ret_std_60,rv_60
0,4.430124553626296e-05,2.949230936246455e-05,1.5112040031401347e-05,0.0013211552943634803,0.0017595892188743678,0.0018047888496939557,0.7246502179040212,0.6917193261211069,0.5212779227511735,0.0003160176221247104,1.1543651759776607e-05
1,-4.1400823322076704e-05,-2.731903023072855e-05,-1.3757228154959302e-05,-0.0012362451500692417,-0.0016314976760882624,-0.0016443231956907347,-0.5641761556992895,-0.5189331728094604,-0.3540882731245579,0.0002989479957988262,1.0979076851734987e-05
