state_dsssm_2,ret_mean_30,ret_mean_60,ret_mean_120,momentum_30,momentum_60,momentum_120,trend_strength_30,trend_strength_60,trend_strength_120,ret_std_60,rv_60
0,4.3611220412467845e-05,3.290177692899945e-05,1.9793460890632657e-05,0.001297172979841064,0.001961341940238979,0.002362164185954908,0.6666042894990636,0.7509265512713572,0.6452853213802255,0.00023659727482966918,9.308503014843924e-06
1,-2.3964313519879833e-05,-1.7968562541074193e-05,-1.0689563079304126e-05,-0.000713992721422017,-0.00107236058670054,-0.001276716301839557,-0.2747379176953855,-0.3119947111633295,-0.2508264001311552,0.000347693313955516,1.2367669544653785e-05
